Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/transcribe/raw,10499,0,1100.0,1320.3976814875693,979.7188470001856,4322.330999002588,74.51690637203544,363.9547370076041,0.0,1100,1200,1400,1400,1400,1500,4200,4300,4300,4300,4300
,Aggregated,10499,0,1100.0,1320.3976814875693,979.7188470001856,4322.330999002588,74.51690637203544,363.9547370076041,0.0,1100,1200,1400,1400,1400,1500,4200,4300,4300,4300,4300
