Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/transcribe/raw,6528,0,490.0,539.0825296962184,259.07213400205364,1733.9958369993838,74.79151348039215,225.00739244050104,0.0,490,500,560,580,600,750,900,1700,1700,1700,1700
,Aggregated,6528,0,490.0,539.0825296962184,259.07213400205364,1733.9958369993838,74.79151348039215,225.00739244050104,0.0,490,500,560,580,600,750,900,1700,1700,1700,1700
