Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771775856,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1771775857,256,,Aggregated,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,1,0,389.5446379999612,389.5446379999612,389.5446379999612,389.5446379999612,48.0
1771775858,256,,Aggregated,0.000000,0.000000,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,257,0,1000.0,1002.2903222256934,389.5446379999612,1077.983839999888,75.54474708171206
1771775859,256,,Aggregated,0.000000,0.000000,990,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,513,0,990.0,997.4605503801266,389.5446379999612,1077.983839999888,73.51072124756335
1771775860,256,,Aggregated,128.500000,0.000000,960,980,1000,1000,1000,1100,1100,1100,1100,1100,1100,1024,0,960.0,942.5917636914079,389.5446379999612,1077.983839999888,74.6953125
1771775861,256,,Aggregated,171.000000,0.000000,930,980,980,1000,1000,1100,1100,1100,1100,1100,1100,1280,0,930.0,909.6504270039071,389.5446379999612,1077.983839999888,74.12421875
1771775862,256,,Aggregated,192.250000,0.000000,860,960,980,990,1000,1100,1100,1100,1100,1100,1100,1537,0,860.0,891.6973162381271,389.5446379999612,1077.983839999888,74.47039687703318
1771775863,256,,Aggregated,205.000000,0.000000,850,940,970,980,1000,1000,1100,1100,1100,1100,1100,1793,0,850.0,882.9912071450101,389.5446379999612,1077.983839999888,74.8633575013943
1771775864,256,,Aggregated,224.833333,0.000000,840,930,960,980,1000,1000,1100,1100,1100,1100,1100,2049,0,840.0,876.4522506847268,389.5446379999612,1077.983839999888,74.97803806734993
1771775865,256,,Aggregated,224.833333,0.000000,840,880,950,970,1000,1000,1100,1100,1100,1100,1100,2305,0,840.0,867.6370298963153,389.5446379999612,1077.983839999888,74.82603036876355
1771775866,256,,Aggregated,256.000000,0.000000,830,880,930,960,1000,1000,1100,1100,1100,1100,1100,2561,0,830.0,865.3152252010958,389.5446379999612,1077.983839999888,75.12299882858258
1771775867,256,,Aggregated,256.111111,0.000000,840,860,930,940,990,1000,1100,1100,1100,1100,1100,3072,0,840.0,862.0087962483776,389.5446379999612,1077.983839999888,75.1513671875
1771775868,256,,Aggregated,256.100000,0.000000,830,850,910,940,980,1000,1100,1100,1100,1100,1100,3328,0,830.0,858.3275705372647,389.5446379999612,1077.983839999888,75.13311298076923
1771775869,256,,Aggregated,281.600000,0.000000,830,850,900,930,980,1000,1100,1100,1100,1100,1100,3584,0,830.0,856.253219799112,389.5446379999612,1077.983839999888,75.11607142857143
1771775870,256,,Aggregated,281.600000,0.000000,840,880,920,940,980,1000,1100,1100,1100,1100,1100,3840,0,840.0,862.5236028734428,389.5446379999612,1077.983839999888,75.17213541666666
1771775871,256,,Aggregated,281.600000,0.000000,840,900,940,970,1000,1000,1100,1100,1100,1100,1100,4096,0,840.0,870.6940647932172,389.5446379999612,1077.983839999888,75.22998046875
1771775872,256,,Aggregated,281.600000,0.000000,850,920,950,980,1000,1000,1000,1100,1100,1100,1100,4352,0,850.0,877.6377727309334,389.5446379999612,1077.983839999888,75.22725183823529
1771775873,256,,Aggregated,281.600000,0.000000,840,910,950,970,1000,1000,1000,1100,1100,1100,1100,4609,0,840.0,873.6607200891779,389.5446379999612,1077.983839999888,74.95183336949447
1771775874,256,,Aggregated,274.800000,0.000000,840,900,940,960,1000,1000,1000,1100,1100,1100,1100,4865,0,840.0,869.5626540974349,389.5446379999612,1077.983839999888,74.95642343268243
1771775875,256,,Aggregated,274.800000,0.000000,840,880,940,960,1000,1000,1000,1100,1100,1100,1100,5121,0,840.0,865.8638783776663,389.5446379999612,1077.983839999888,75.16988869361452
1771775876,256,,Aggregated,256.100000,0.000000,830,880,930,950,1000,1000,1000,1100,1100,1100,1100,5376,0,830.0,862.835068289441,389.5446379999612,1077.983839999888,75.10584077380952
1771775877,256,,Aggregated,256.100000,0.000000,830,880,930,950,1000,1000,1000,1100,1100,1100,1100,5376,0,830.0,862.835068289441,389.5446379999612,1077.983839999888,75.10584077380952
1771775878,256,,Aggregated,281.500000,0.000000,840,900,950,980,1000,1100,2500,2500,2500,2500,2500,5632,0,840.0,935.3142669664477,389.5446379999612,2509.597377999853,75.00355113636364
1771775879,256,,Aggregated,255.900000,0.000000,840,910,950,980,1000,1100,2500,2500,2500,2500,2500,5888,0,840.0,936.1854479184847,389.5446379999612,2509.597377999853,75.07421875
1771775880,256,,Aggregated,230.400000,0.000000,850,920,950,970,1000,1100,2500,2500,2500,2500,2500,6145,0,850.0,935.9329201025286,389.5446379999612,2509.597377999853,74.97982099267698
1771775881,256,,Aggregated,230.400000,0.000000,840,920,950,960,1000,1100,2500,2500,2500,2500,2500,6401,0,840.0,930.5487402826184,389.5446379999612,2509.597377999853,75.0154663333854
