Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771775734,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1771775735,16,,Aggregated,0.000000,0.000000,470,480,480,480,480,480,480,480,480,480,480,32,0,430.0,445.6770397812875,160.680955999851,483.98302700002205,73.875
1771775736,16,,Aggregated,0.000000,0.000000,430,450,450,480,480,480,480,480,480,480,480,65,0,430.0,438.8181817692421,160.680955999851,483.98302700002205,72.26153846153846
1771775737,16,,Aggregated,1.000000,0.000000,420,430,450,450,480,480,480,540,540,540,540,97,0,420.0,424.7404329175248,160.680955999851,544.3044659998577,71.68041237113403
1771775738,16,,Aggregated,16.500000,0.000000,430,480,480,500,530,540,540,540,540,540,540,129,0,430.0,446.38762127133043,160.680955999851,544.3044659998577,74.40310077519379
1771775739,16,,Aggregated,26.666667,0.000000,450,480,500,530,550,550,550,560,590,590,590,161,0,450.0,461.0958207826179,160.680955999851,585.2277330000106,75.69565217391305
1771775740,16,,Aggregated,28.250000,0.000000,460,490,530,540,550,550,560,560,590,590,590,193,0,460.0,467.3268591399009,160.680955999851,585.2277330000106,75.16062176165804
1771775741,16,,Aggregated,28.800000,0.000000,450,490,540,550,550,550,550,560,590,590,590,225,0,450.0,471.119436195562,160.680955999851,585.2277330000106,75.5911111111111
1771775742,16,,Aggregated,29.333333,0.000000,450,480,530,540,550,550,550,560,590,590,590,257,0,450.0,466.9609396186822,160.680955999851,590.377516999979,74.36575875486382
1771775743,16,,Aggregated,29.714286,0.000000,450,500,550,550,550,580,590,590,590,590,590,289,0,450.0,477.8198459273415,160.680955999851,590.377516999979,75.11418685121107
1771775744,16,,Aggregated,30.125000,0.000000,450,480,540,550,550,580,590,590,590,590,590,336,0,450.0,469.8989374880983,160.680955999851,590.377516999979,74.28571428571429
1771775745,16,,Aggregated,30.222222,0.000000,450,480,530,550,550,560,590,590,590,590,590,369,0,450.0,466.4729398563722,160.680955999851,590.377516999979,73.98915989159892
1771775746,16,,Aggregated,30.500000,0.000000,450,480,540,540,550,560,590,590,590,590,590,401,0,450.0,467.0421560897777,160.680955999851,590.377516999979,73.95511221945137
1771775747,16,,Aggregated,33.600000,0.000000,450,480,530,540,550,550,590,590,590,590,590,433,0,450.0,468.1456181131649,160.680955999851,590.377516999979,75.0
1771775748,16,,Aggregated,35.100000,0.000000,450,480,530,540,550,550,590,590,590,590,590,465,0,450.0,466.8396824086038,160.680955999851,590.377516999979,74.92903225806451
1771775749,16,,Aggregated,33.600000,0.000000,440,470,530,540,550,550,590,590,590,590,590,512,0,440.0,460.58833084765985,160.680955999851,590.377516999979,75.001953125
1771775750,16,,Aggregated,33.500000,0.000000,440,480,530,540,550,550,590,590,590,590,590,545,0,440.0,462.26514646973004,160.680955999851,590.377516999979,75.19633027522936
1771775751,16,,Aggregated,33.700000,0.000000,440,480,530,540,550,580,590,590,590,590,590,577,0,440.0,463.60241211438773,160.680955999851,590.377516999979,75.03119584055459
1771775752,16,,Aggregated,33.700000,0.000000,440,480,540,540,550,580,590,590,590,590,590,609,0,440.0,463.5823221313669,160.680955999851,590.377516999979,75.21510673234812
1771775753,16,,Aggregated,35.200000,0.000000,440,470,530,540,550,580,580,590,590,590,590,656,0,440.0,458.9749863521387,160.680955999851,590.377516999979,75.69969512195122
1771775754,16,,Aggregated,35.100000,0.000000,430,470,530,540,550,560,580,590,590,590,590,689,0,430.0,456.66487913208135,160.680955999851,590.377516999979,75.84760522496371
1771775755,16,,Aggregated,35.300000,0.000000,430,450,500,540,550,560,580,590,590,590,590,736,0,430.0,452.7214662975597,160.680955999851,590.377516999979,75.49728260869566
1771775756,16,,Aggregated,35.200000,0.000000,430,450,500,540,550,550,580,590,590,590,590,769,0,430.0,452.3515726319952,160.680955999851,590.377516999979,75.23146944083226
1771775757,16,,Aggregated,36.700000,0.000000,430,450,500,530,550,550,580,590,590,590,590,801,0,430.0,450.2705074556859,160.680955999851,590.377516999979,74.69288389513109
1771775758,16,,Aggregated,35.300000,0.000000,430,450,480,530,550,550,580,590,590,590,590,849,0,430.0,447.60554454299756,160.680955999851,590.377516999979,74.2226148409894
1771775759,16,,Aggregated,36.800000,0.000000,420,450,480,510,550,550,580,590,590,590,590,881,0,420.0,445.7511804642504,160.680955999851,590.377516999979,74.04313280363223
