Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771775886,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1771775887,512,,Aggregated,0.000000,0.000000,670,670,670,670,670,670,670,670,670,670,670,1,0,671.6067880001901,671.6067880001901,671.6067880001901,671.6067880001901,32.0
1771775888,512,,Aggregated,0.000000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1400,1400,1400,257,0,1300.0,1270.1396221050672,671.6067880001901,1350.4195439998057,74.1284046692607
1771775889,512,,Aggregated,0.000000,0.000000,1300,1400,1900,1900,1900,1900,1900,1900,2000,2000,2000,769,0,1300.0,1493.634179500661,671.6067880001901,1955.9773519999908,76.77633289986996
1771775890,512,,Aggregated,0.500000,0.000000,1400,1400,1400,1900,1900,1900,1900,1900,2000,2000,2000,1025,0,1400.0,1457.1694833346442,671.6067880001901,1955.9773519999908,77.1209756097561
1771775891,512,,Aggregated,171.000000,0.000000,1300,1400,1400,1400,1900,1900,1900,1900,2000,2000,2000,1537,0,1300.0,1408.8991272361811,671.6067880001901,1955.9773519999908,76.3936239427456
1771775892,512,,Aggregated,192.250000,0.000000,1300,1300,1400,1400,1900,1900,1900,1900,2000,2000,2000,1793,0,1300.0,1394.6814442967154,671.6067880001901,1955.9773519999908,76.65755716675962
1771775893,512,,Aggregated,256.200000,0.000000,1300,1300,1400,1400,1900,1900,1900,1900,2000,2000,2000,2305,0,1300.0,1370.6813297375325,671.6067880001901,1955.9773519999908,76.60086767895879
1771775894,512,,Aggregated,256.166667,0.000000,1300,1300,1300,1400,1400,1900,1900,1900,2000,2000,2000,2561,0,1300.0,1362.8338588278075,671.6067880001901,1955.9773519999908,76.6247559547052
1771775895,512,,Aggregated,292.714286,0.000000,1300,1300,1300,1400,1400,1900,1900,1900,2000,2000,2000,3073,0,1300.0,1351.800099470228,671.6067880001901,1955.9773519999908,76.09306866254474
1771775896,512,,Aggregated,288.125000,0.000000,1300,1300,1300,1300,1400,1900,1900,1900,2000,2000,2000,3329,0,1300.0,1347.9114040330453,671.6067880001901,1955.9773519999908,75.83088014418745
1771775897,512,,Aggregated,313.000000,0.000000,1300,1300,1300,1400,1400,1900,1900,1900,2000,2000,2000,3841,0,1300.0,1342.5170305732913,671.6067880001901,1955.9773519999908,75.64566519135641
1771775898,512,,Aggregated,313.000000,0.000000,1300,1300,1300,1400,1400,1900,1900,1900,2000,2000,2000,3841,0,1300.0,1342.5170305732913,671.6067880001901,1955.9773519999908,75.64566519135641
1771775899,512,,Aggregated,313.000000,0.000000,1300,1300,1300,1400,1400,1900,1900,1900,2000,2000,2000,3841,0,1300.0,1342.5170305732913,671.6067880001901,1955.9773519999908,75.64566519135641
1771775900,512,,Aggregated,384.000000,0.000000,1300,1300,1400,1400,2800,2800,2800,2900,2900,2900,2900,4353,0,1300.0,1515.5727291435815,671.6067880001901,2886.1041329998898,75.52630369859867
1771775901,512,,Aggregated,332.800000,0.000000,1300,1300,1400,1400,2800,2800,2800,2900,2900,2900,2900,4609,0,1300.0,1504.0602451898483,671.6067880001901,2886.1041329998898,75.48426990670427
1771775902,512,,Aggregated,332.800000,0.000000,1300,1300,1400,1400,2000,2800,2800,2900,2900,2900,2900,5121,0,1300.0,1483.1393873130262,671.6067880001901,2886.1041329998898,75.23999218902559
1771775903,512,,Aggregated,307.200000,0.000000,1300,1300,1400,1400,1900,2800,2800,2900,2900,2900,2900,5377,0,1300.0,1474.4668228975268,671.6067880001901,2886.1041329998898,75.11809559233774
1771775904,512,,Aggregated,332.800000,0.000000,1300,1300,1300,1400,1900,2800,2800,2900,2900,2900,2900,5889,0,1300.0,1459.1125888930212,671.6067880001901,2886.1041329998898,74.97486839870946
1771775905,512,,Aggregated,307.200000,0.000000,1300,1300,1300,1400,1900,2800,2800,2900,2900,2900,2900,6145,0,1300.0,1453.44936093344,671.6067880001901,2886.1041329998898,74.80358014646053
1771775906,512,,Aggregated,332.800000,0.000000,1300,1300,1300,1400,1900,2800,2800,2900,2900,2900,2900,6657,0,1300.0,1442.0406973893628,671.6067880001901,2886.1041329998898,74.92714435932102
1771775907,512,,Aggregated,307.200000,0.000000,1300,1300,1300,1400,1900,2800,2800,2900,2900,2900,2900,6913,0,1300.0,1436.8491112075792,671.6067880001901,2886.1041329998898,74.93071025603935
1771775908,512,,Aggregated,332.800000,0.000000,1300,1300,1300,1400,1900,2800,2800,2900,2900,2900,2900,7425,0,1300.0,1427.4599313800682,671.6067880001901,2886.1041329998898,74.80727272727273
1771775909,512,,Aggregated,307.200000,0.000000,1300,1300,1300,1400,1400,2800,2800,2800,2900,2900,2900,7681,0,1300.0,1423.3145345994049,671.6067880001901,2886.1041329998898,74.77828407759407
1771775910,512,,Aggregated,332.800000,0.000000,1300,1300,1300,1300,1400,2800,2800,2800,2900,2900,2900,8193,0,1300.0,1415.6501995939293,671.6067880001901,2886.1041329998898,75.02880507750518
1771775911,512,,Aggregated,358.400000,0.000000,1300,1300,1300,1300,1400,2800,2800,2800,2900,2900,2900,8449,0,1300.0,1411.5700661876035,671.6067880001901,2886.1041329998898,75.0353888034087
