Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771776039,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1771776040,16,,Aggregated,0.000000,0.000000,390,530,530,530,530,530,530,530,530,530,530,32,0,380.0,446.1990447812525,263.5462779999216,531.2613779999538,68.46875
1771776041,16,,Aggregated,0.000000,0.000000,390,420,430,520,530,530,530,530,530,530,530,65,0,390.0,427.28024593846794,263.5462779999216,531.2613779999538,71.04615384615384
1771776042,16,,Aggregated,32.000000,0.000000,420,430,510,510,530,530,530,590,590,590,590,97,0,420.0,440.71242811340403,263.5462779999216,585.9209740001461,72.18556701030928
1771776043,16,,Aggregated,32.000000,0.000000,420,510,520,530,590,590,590,590,590,590,590,129,0,420.0,451.00583064341396,263.5462779999216,594.4458799999666,70.97674418604652
1771776044,16,,Aggregated,32.000000,0.000000,410,420,500,510,530,590,590,590,590,590,590,177,0,410.0,434.93390215819153,263.5462779999216,594.4458799999666,72.0225988700565
1771776045,16,,Aggregated,32.000000,0.000000,410,420,420,510,530,590,590,590,590,590,590,209,0,410.0,431.484782641152,263.5462779999216,594.4458799999666,70.73205741626795
1771776046,16,,Aggregated,35.200000,0.000000,410,420,440,510,530,590,590,590,590,590,590,256,0,410.0,433.75309244140857,263.5462779999216,594.4458799999666,70.99609375
1771776047,16,,Aggregated,35.200000,0.000000,420,420,510,520,580,590,590,590,590,590,590,273,0,420.0,442.79424069963653,263.5462779999216,594.4458799999666,71.57509157509158
1771776048,16,,Aggregated,34.833333,0.000000,420,510,520,520,580,590,590,590,590,590,590,305,0,420.0,451.5047030360671,263.5462779999216,594.4458799999666,73.09508196721312
1771776049,16,,Aggregated,34.428571,0.000000,420,430,510,520,550,580,590,590,590,590,590,336,0,420.0,448.12011703869126,263.5462779999216,594.4458799999666,72.9077380952381
1771776050,16,,Aggregated,34.428571,0.000000,420,430,510,520,550,580,590,590,590,590,590,336,0,420.0,448.12011703869126,263.5462779999216,594.4458799999666,72.9077380952381
1771776051,16,,Aggregated,33.888889,0.000000,420,500,520,530,580,590,1900,1900,1900,1900,1900,368,0,420.0,510.12623183152283,263.5462779999216,1932.2894940000879,73.0788043478261
1771776052,16,,Aggregated,30.400000,0.000000,420,510,520,530,590,630,1900,1900,1900,1900,1900,401,0,420.0,510.0370481471321,263.5462779999216,1932.2894940000879,72.39401496259352
1771776053,16,,Aggregated,30.400000,0.000000,420,430,520,530,590,630,1900,1900,1900,1900,1900,433,0,420.0,501.2164900254056,263.5462779999216,1932.2894940000879,71.8960739030023
1771776054,16,,Aggregated,30.400000,0.000000,410,420,510,520,580,630,1900,1900,1900,1900,1900,481,0,410.0,492.2252976340974,263.5462779999216,1932.2894940000879,72.28482328482329
1771776055,16,,Aggregated,30.400000,0.000000,410,420,510,520,580,630,1900,1900,1900,1900,1900,512,0,410.0,489.80103844140694,263.5462779999216,1932.2894940000879,72.701171875
1771776056,16,,Aggregated,30.400000,0.000000,410,420,520,520,580,630,1900,1900,1900,1900,1900,545,0,410.0,488.2096446311931,263.5462779999216,1932.2894940000879,73.06788990825689
1771776057,16,,Aggregated,30.400000,0.000000,420,430,520,520,580,630,1900,1900,1900,1900,1900,577,0,420.0,488.0417758266923,263.5462779999216,1932.2894940000879,73.37608318890814
1771776058,16,,Aggregated,30.300000,0.000000,420,500,520,530,580,630,1900,1900,1900,1900,1900,609,0,420.0,487.0075483858803,263.5462779999216,1932.2894940000879,73.00985221674877
1771776059,16,,Aggregated,30.300000,0.000000,420,510,520,530,560,590,1900,1900,1900,1900,1900,641,0,420.0,486.3736524321391,263.5462779999216,1932.2894940000879,73.39625585023401
1771776060,16,,Aggregated,30.400000,0.000000,420,500,520,530,560,590,1900,1900,1900,1900,1900,688,0,420.0,482.86765185755934,263.5462779999216,1932.2894940000879,73.56686046511628
1771776061,16,,Aggregated,30.400000,0.000000,420,500,520,520,560,590,1900,1900,1900,1900,1900,721,0,420.0,481.693921880722,263.5462779999216,1932.2894940000879,73.61026352288488
1771776062,16,,Aggregated,35.200000,0.000000,410,430,510,520,550,590,1900,1900,1900,1900,1900,768,0,410.0,476.54259364974126,263.5462779999216,1932.2894940000879,72.91666666666667
1771776063,16,,Aggregated,35.300000,0.000000,410,420,510,520,550,590,630,1900,1900,1900,1900,801,0,410.0,474.13126624968936,263.5462779999216,1932.2894940000879,73.02621722846442
1771776064,16,,Aggregated,35.300000,0.000000,410,420,510,520,550,590,630,1900,1900,1900,1900,833,0,410.0,471.0445385378162,263.5462779999216,1932.2894940000879,73.35534213685474
